,loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/hidden_channel,config/hidden_layers,config/lr,config/lr_decay_rate,config/out_layers,config/weight_decay,logdir
20,0.1192260086536407,12.08908200263977,True,,,40,5f993_00020,244a2f63c7b7430b9e180cac35c57cd1,2022-11-17_17-53-07,1668678787,501.4661536216736,170449,gpu406,11.11.4.6,501.4661536216736,0,40,0.0031900405883789,158,136,1,0.009760385519081911,0.930465835725471,6,4.397331351504538e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00020_20_batch_size=158,hidden_channel=136,hidden_layers=1,lr=0.0098,lr_decay_rate=0.9305,out_layers=6,weight_decay=_2022-11-17_17-44-46"
21,0.089609146118164,44.4631245136261,False,,,110,5f993_00021,56a696dd836c499bb03ac7529e94962c,2022-11-17_19-33-09,1668684789,6256.029490232468,172670,gpu406,11.11.4.6,6256.029490232468,0,110,0.0034446716308593,41,480,8,0.0004887443027126089,0.8815065561660705,4,6.1741301560684e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00021_21_batch_size=41,hidden_channel=480,hidden_layers=8,lr=0.0005,lr_decay_rate=0.8815,out_layers=4,weight_decay=0_2022-11-17_17-48-53"
22,0.2692043483257293,37.736531019210815,True,,,10,5f993_00022,f134aa5308c24f43b0d41089e8fdfa36,2022-11-17_17-56-13,1668678973,375.556619644165,173244,gpu406,11.11.4.6,375.556619644165,0,10,0.0036277770996093,74,261,4,0.00973391902388599,0.8928554736219128,6,0.0001760992602723978,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00022_22_batch_size=74,hidden_channel=261,hidden_layers=4,lr=0.0097,lr_decay_rate=0.8929,out_layers=6,weight_decay=0_2022-11-17_17-49-57"
23,0.3014051020145416,31.35330295562744,True,,,10,5f993_00023,244a2f63c7b7430b9e180cac35c57cd1,2022-11-17_17-58-18,1668679098,310.86821818351746,170449,gpu406,11.11.4.6,310.86821818351746,0,10,0.0031900405883789,92,247,9,0.00018752579028495807,0.8554462336636036,2,0.0004607706352503042,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00023_23_batch_size=92,hidden_channel=247,hidden_layers=9,lr=0.0002,lr_decay_rate=0.8554,out_layers=2,weight_decay=0_2022-11-17_17-53-07"
24,0.1210298761725425,20.186296701431274,True,,,40,5f993_00024,f134aa5308c24f43b0d41089e8fdfa36,2022-11-17_18-09-42,1668679782,809.6464262008667,173244,gpu406,11.11.4.6,809.6464262008667,0,40,0.0036277770996093,158,327,3,0.005186311879299213,0.9096986441922107,6,0.00047041303741091663,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00024_24_batch_size=158,hidden_channel=327,hidden_layers=3,lr=0.0052,lr_decay_rate=0.9097,out_layers=6,weight_decay=_2022-11-17_17-56-13"
25,0.2951671183109283,28.376880168914795,True,,,10,5f993_00025,244a2f63c7b7430b9e180cac35c57cd1,2022-11-17_18-03-05,1668679385,286.8182339668274,170449,gpu406,11.11.4.6,286.8182339668274,0,10,0.0031900405883789,128,365,7,0.0001928504483421903,0.8107799319531723,3,0.00023145793631314913,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00025_25_batch_size=128,hidden_channel=365,hidden_layers=7,lr=0.0002,lr_decay_rate=0.8108,out_layers=3,weight_decay=_2022-11-17_17-58-18"
26,0.095861792564392,36.36399698257446,False,,,125,5f993_00026,244a2f63c7b7430b9e180cac35c57cd1,2022-11-17_19-20-47,1668684047,4661.349301815033,170449,gpu406,11.11.4.6,4661.349301815033,0,125,0.0031900405883789,54,376,5,0.001642631046291485,0.8206849494437269,4,0.0002722969566676295,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00026_26_batch_size=54,hidden_channel=376,hidden_layers=5,lr=0.0016,lr_decay_rate=0.8207,out_layers=4,weight_decay=0_2022-11-17_18-03-05"
27,0.2774318754673004,48.80802893638611,True,,,10,5f993_00027,310c6507f67e48698efce4ab25a6b3c3,2022-11-17_18-17-14,1668680234,488.0637583732605,170966,gpu406,11.11.4.6,488.0637583732605,0,10,0.0035464763641357,47,100,5,0.03534331952313847,0.9418299170561087,7,8.655216425668523e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00027_27_batch_size=47,hidden_channel=100,hidden_layers=5,lr=0.0353,lr_decay_rate=0.9418,out_layers=7,weight_decay=0_2022-11-17_18-09-06"
28,0.2948858737945556,20.33192801475525,True,,,10,5f993_00028,f134aa5308c24f43b0d41089e8fdfa36,2022-11-17_18-13-48,1668680028,245.4434254169464,173244,gpu406,11.11.4.6,245.4434254169464,0,10,0.0036277770996093,253,328,6,0.0006271460435407393,0.9349431145359232,9,0.00010795674749093557,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00028_28_batch_size=253,hidden_channel=328,hidden_layers=6,lr=0.0006,lr_decay_rate=0.9349,out_layers=9,weight_decay=_2022-11-17_18-09-42"
29,0.2897988259792328,13.406224489212036,True,,,10,5f993_00029,3a92d88dc5a544f6b3a02a3186ddaaae,2022-11-17_18-14-12,1668680052,134.0885727405548,171705,gpu406,11.11.4.6,134.0885727405548,0,10,0.0035352706909179,242,273,2,0.014429195376720253,0.8023891460913481,5,0.00028513133645836604,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00029_29_batch_size=242,hidden_channel=273,hidden_layers=2,lr=0.0144,lr_decay_rate=0.8024,out_layers=5,weight_decay=_2022-11-17_18-11-58"
30,0.2992185056209564,18.367623567581177,True,,,10,5f993_00030,c540d084a06f48618546e6fc0a0756db,2022-11-17_18-16-04,1668680164,181.0558741092682,170570,gpu406,11.11.4.6,181.0558741092682,0,10,0.0035037994384765,142,187,2,0.0004377367129190144,0.9004311602558744,6,0.0009636277070431935,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00030_30_batch_size=142,hidden_channel=187,hidden_layers=2,lr=0.0004,lr_decay_rate=0.9004,out_layers=6,weight_decay=_2022-11-17_18-13-03"
31,0.3050980567932129,26.63702702522278,True,,,10,5f993_00031,f134aa5308c24f43b0d41089e8fdfa36,2022-11-17_18-18-25,1668680305,277.34242844581604,173244,gpu406,11.11.4.6,277.34242844581604,0,10,0.0036277770996093,157,347,8,0.00019164065514008032,0.8802700637486305,5,1.2921565480965522e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00031_31_batch_size=157,hidden_channel=347,hidden_layers=8,lr=0.0002,lr_decay_rate=0.8803,out_layers=5,weight_decay=_2022-11-17_18-13-48"
32,0.4256337881088257,25.61499309539795,True,,,10,5f993_00032,3a92d88dc5a544f6b3a02a3186ddaaae,2022-11-17_18-18-29,1668680309,256.9693081378937,171705,gpu406,11.11.4.6,256.9693081378937,0,10,0.0035352706909179,252,234,6,0.04441210292901852,0.8466239128001114,9,0.00030451199765404275,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00032_32_batch_size=252,hidden_channel=234,hidden_layers=6,lr=0.0444,lr_decay_rate=0.8466,out_layers=9,weight_decay=_2022-11-17_18-14-12"
