,loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/hidden_channels,config/hidden_layers,config/lr,config/lr_decay_min_lr,config/lr_decay_rate,config/lr_scheduler,config/out_layers,config/weight_decay,logdir
179,0.1857406347990036,27.89986991882324,True,,,20,dfeda_00179,6d0633263f4b4fda869432ca66a3ee72,2022-11-29_22-13-29,1669731209,560.9690232276917,39746,gpu407,11.11.4.7,560.9690232276917,0,20,0.0031819343566894,199,470,7,0.0015870845431686653,6.866761115557518e-06,0.9383464037626432,cosine,4,6.555878756140818e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00179_179_batch_size=199,hidden_channels=470,hidden_layers=7,lr=0.0016,lr_decay_min_lr=0.0000,lr_decay_rate=0.9383,l_2022-11-29_22-04-08"
180,0.2724331319332123,13.097521543502808,True,,,10,dfeda_00180,32ee0b7444fb4ef0b923e0f017afe12f,2022-11-29_22-07-41,1669730861,132.69549179077148,41281,gpu407,11.11.4.7,132.69549179077148,0,10,0.003443956375122,191,209,7,0.0010003494850685222,2.3887770613061756e-05,0.9766177876259947,cosine,9,1.271056498634903e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00180_180_batch_size=191,hidden_channels=209,hidden_layers=7,lr=0.0010,lr_decay_min_lr=0.0000,lr_decay_rate=0.9766,l_2022-11-29_22-05-28"
181,0.1562404334545135,22.68229722976685,True,,,20,dfeda_00181,67137215a85941f39973611e3ac79bba,2022-11-29_22-14-28,1669731268,445.91276264190674,39785,gpu407,11.11.4.7,445.91276264190674,0,20,0.0034267902374267,84,294,3,0.0005593822486654246,4.94711830072049e-06,0.9621696173716976,step,3,9.827065771157438e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00181_181_batch_size=84,hidden_channels=294,hidden_layers=3,lr=0.0006,lr_decay_min_lr=0.0000,lr_decay_rate=0.9622,lr_2022-11-29_22-07-02"
182,0.0962362438440322,41.24989581108093,False,,,98,dfeda_00182,32ee0b7444fb4ef0b923e0f017afe12f,2022-11-29_23-14-00,1669734840,3979.136695861816,41281,gpu407,11.11.4.7,3979.136695861816,0,98,0.003443956375122,36,138,5,0.004193168348005639,1.1911037898634755e-06,0.9100105254788482,step,5,1.0200493366151846e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00182_182_batch_size=36,hidden_channels=138,hidden_layers=5,lr=0.0042,lr_decay_min_lr=0.0000,lr_decay_rate=0.9100,lr_2022-11-29_22-07-41"
183,0.1293078660964965,14.387569427490234,True,,,40,dfeda_00183,82ac881e771b43d2ae64e9e9a586f997,2022-11-29_22-18-23,1669731503,611.8458247184753,40360,gpu407,11.11.4.7,611.8458247184753,0,40,0.0035722255706787,199,362,4,0.006745037478831402,2.5370001881341053e-05,0.8226435862648683,cosine,5,3.857589593074181e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00183_183_batch_size=199,hidden_channels=362,hidden_layers=4,lr=0.0067,lr_decay_min_lr=0.0000,lr_decay_rate=0.8226,l_2022-11-29_22-08-11"
184,0.1303941160440445,29.27851939201355,True,,,20,dfeda_00184,9608cd1fdc524862826c9b867df63ba5,2022-11-29_22-21-24,1669731684,590.6943061351776,42084,gpu407,11.11.4.7,590.6943061351776,0,20,0.0034286975860595,67,443,4,0.0015692465290310597,1.5076950365559703e-05,0.8620518412357746,step,9,2.3346171008971665e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00184_184_batch_size=67,hidden_channels=443,hidden_layers=4,lr=0.0016,lr_decay_min_lr=0.0000,lr_decay_rate=0.8621,lr_2022-11-29_22-11-33"
185,0.2087512761354446,37.08817505836487,True,,,20,dfeda_00185,6d0633263f4b4fda869432ca66a3ee72,2022-11-29_22-25-59,1669731959,749.6456272602081,39746,gpu407,11.11.4.7,749.6456272602081,0,20,0.0031819343566894,52,369,6,0.0001170820567655427,3.845856851421874e-05,0.9570603179803591,cosine,6,6.447061869555466e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00185_185_batch_size=52,hidden_channels=369,hidden_layers=6,lr=0.0001,lr_decay_min_lr=0.0000,lr_decay_rate=0.9571,lr_2022-11-29_22-13-29"
186,0.2760467827320099,12.856272220611572,True,,,10,dfeda_00186,67137215a85941f39973611e3ac79bba,2022-11-29_22-16-37,1669731397,128.0124430656433,39785,gpu407,11.11.4.7,128.0124430656433,0,10,0.0034267902374267,208,399,1,0.000249774073130282,6.220159854074046e-05,0.83665727777318,cosine,5,3.946430266899957e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00186_186_batch_size=208,hidden_channels=399,hidden_layers=1,lr=0.0002,lr_decay_min_lr=0.0001,lr_decay_rate=0.8367,l_2022-11-29_22-14-28"
187,0.1048408895730972,20.583592176437374,False,,,54,dfeda_00187,67137215a85941f39973611e3ac79bba,2022-11-29_22-34-04,1669732444,1047.4884569644928,39785,gpu407,11.11.4.7,1047.4884569644928,0,54,0.0034267902374267,96,125,6,0.003725589900869473,6.957591219196363e-05,0.9750745204048258,step,3,1.000652740735186e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00187_187_batch_size=96,hidden_channels=125,hidden_layers=6,lr=0.0037,lr_decay_min_lr=0.0001,lr_decay_rate=0.9751,lr_2022-11-29_22-16-37"
188,0.2590012550354004,18.317606210708615,True,,,10,dfeda_00188,82ac881e771b43d2ae64e9e9a586f997,2022-11-29_22-21-29,1669731689,186.0577025413513,40360,gpu407,11.11.4.7,186.0577025413513,0,10,0.0035722255706787,127,248,8,0.00014530645301082164,1.6057328462759726e-05,0.9427107555234228,step,7,5.110372459709604e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00188_188_batch_size=127,hidden_channels=248,hidden_layers=8,lr=0.0001,lr_decay_min_lr=0.0000,lr_decay_rate=0.9427,l_2022-11-29_22-18-23"
